Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación
ocds-dgv273-seacev3-1112012,ocds-dgv273-seacev3-1112012-2026-02-26T10:08:56.722935-05:00,1112012-1678839,3763315.11,PEN,Soles,2025-05-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-2601-16,ocds-dgv273-seacev3-2025-2601-16-2026-02-26T10:08:46.550849-05:00,1105766-20606142880,239175.24,PEN,Soles,2025-04-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-1663-11,ocds-dgv273-seacev3-2025-1663-11-2026-02-26T10:08:46.488212-05:00,1105450-1671361,87146.86,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-1645-11,ocds-dgv273-seacev3-2025-1645-11-2026-02-26T10:08:46.394113-05:00,1113224-20609345587,99550.22,PEN,Soles,2025-05-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-200039-53,ocds-dgv273-seacev3-2025-200039-53-2026-02-25T10:09:08.177279-05:00,1111163-1682143,161366.81,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-2025-10195-9,ocds-dgv273-seacev3-2025-10195-9-2026-02-25T10:08:59.817832-05:00,1113746-20108629909,1200000.0,PEN,Soles,2025-06-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-1288-5,ocds-dgv273-seacev3-2025-1288-5-2026-02-25T10:08:48.015303-05:00,1109471-20538403378,280237.65,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-1135583,ocds-dgv273-seacev3-1135583-2026-02-22T09:58:28.303000-05:00,1135583-1704288,9000000.0,PEN,Soles,2025-07-22T00:00:00-05:00
ocds-dgv273-seacev3-2025-2348-4,ocds-dgv273-seacev3-2025-2348-4-2026-02-21T10:03:14.337734-05:00,1108328-20606516232,224633.2,PEN,Soles,2025-04-24T00:00:00-05:00
ocds-dgv273-seacev3-1109451,ocds-dgv273-seacev3-1109451-2026-02-21T10:03:14.309556-05:00,1109451-10082514134,56700.0,PEN,Soles,2025-04-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-1530-11,ocds-dgv273-seacev3-2025-1530-11-2026-02-21T10:03:05.473563-05:00,1106789-1672202,383264.11,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-2348-3,ocds-dgv273-seacev3-2025-2348-3-2026-02-21T10:02:53.580264-05:00,1108052-20610360441,523127.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-200097-3,ocds-dgv273-seacev3-2025-200097-3-2026-02-21T10:02:53.562014-05:00,1112540-20604077134,525126.0,PEN,Soles,2025-06-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-1536-57,ocds-dgv273-seacev3-2025-1536-57-2026-02-21T10:02:53.522028-05:00,1107169-20520032372,67100.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-21-8,ocds-dgv273-seacev3-2025-21-8-2026-02-21T10:02:45.482558-05:00,1114068-20565643496,108800.0,PEN,Soles,2025-05-07T11:57:52-05:00
ocds-dgv273-seacev3-2025-369-37,ocds-dgv273-seacev3-2025-369-37-2026-02-21T10:02:34.071083-05:00,1106408-20603266511,60780.0,PEN,Soles,2025-04-15T15:13:43-05:00
ocds-dgv273-seacev3-2025-10218-42,ocds-dgv273-seacev3-2025-10218-42-2026-02-21T10:02:34.027423-05:00,1110315-20517698131,530000.0,PEN,Soles,2025-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1186872,ocds-dgv273-seacev3-1186872-2026-02-20T10:10:28.260905-05:00,1186872-10433858455,59964.0,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-1184449,ocds-dgv273-seacev3-1184449-2026-02-20T10:10:22.688799-05:00,1184449-20509586633,270000.0,PEN,Soles,2026-01-21T00:00:00-05:00
ocds-dgv273-seacev3-1186691,ocds-dgv273-seacev3-1186691-2026-02-20T10:10:17.592953-05:00,1186691-10106290038,21000.0,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-1177614,ocds-dgv273-seacev3-1177614-2026-02-20T10:10:17.083025-05:00,1177614-20518498682,879900.0,PEN,Soles,2025-12-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1922-124,ocds-dgv273-seacev3-2025-1922-124-2026-02-20T10:10:00.442925-05:00,1112611-20492504018,103125.0,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-1186852,ocds-dgv273-seacev3-1186852-2026-02-20T10:09:47.410523-05:00,1186852-10436745155,24750.0,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-1117967,ocds-dgv273-seacev3-1117967-2026-02-20T10:09:40.124550-05:00,1117967-1682928,192112.11,PEN,Soles,2025-05-14T00:00:00-05:00
ocds-dgv273-seacev3-1111594,ocds-dgv273-seacev3-1111594-2026-02-19T10:06:46.623491-05:00,1111594-1678279,1973017.82,PEN,Soles,2025-06-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-721-8,ocds-dgv273-seacev3-2025-721-8-2026-02-19T10:06:37.495469-05:00,1111386-1675256,1092635.29,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-17-19,ocds-dgv273-seacev3-2025-17-19-2026-02-19T10:06:27.470433-05:00,1111976-20543254798,18888888.88,PEN,Soles,2026-01-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-1166-6,ocds-dgv273-seacev3-2025-1166-6-2026-02-19T10:06:27.407929-05:00,1112056-1677256,601760.02,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-10558-10,ocds-dgv273-seacev3-2025-10558-10-2026-02-19T10:06:15.291452-05:00,1106952-20526276486,135481.0,PEN,Soles,2025-04-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-2525-15,ocds-dgv273-seacev3-2025-2525-15-2026-02-18T10:06:25.946635-05:00,1103796-20609833344,460000.0,PEN,Soles,2025-05-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-418-13,ocds-dgv273-seacev3-2025-418-13-2026-02-18T10:06:25.925831-05:00,1111199-1698674,2419080.41,PEN,Soles,2025-07-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-418-12,ocds-dgv273-seacev3-2025-418-12-2026-02-18T10:06:15.720067-05:00,1110461-1682804,163500.0,PEN,Soles,2025-06-10T00:00:00-05:00
ocds-dgv273-seacev3-1126701,ocds-dgv273-seacev3-1126701-2026-02-18T10:06:15.652970-05:00,1126701-20600720440,1583199.09,PEN,Soles,2025-07-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-1949-5,ocds-dgv273-seacev3-2025-1949-5-2026-02-18T10:06:04.679749-05:00,1113413-20601493749,322848.0,PEN,Soles,2025-05-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-49-369,ocds-dgv273-seacev3-2025-49-369-2026-02-18T10:05:52.926032-05:00,1112361-1714691,821505.0,PEN,Soles,2025-10-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-10558-12,ocds-dgv273-seacev3-2025-10558-12-2026-02-18T10:05:52.837597-05:00,1113405-20525219390,129760.0,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-1714-13,ocds-dgv273-seacev3-2025-1714-13-2026-02-15T09:57:16.538605-05:00,1111885-1682831,1180401.32,PEN,Soles,2025-05-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-10143-38,ocds-dgv273-seacev3-2025-10143-38-2026-02-15T09:57:16.499069-05:00,1113304-20608537849,973799.13,PEN,Soles,2025-06-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-10143-38,ocds-dgv273-seacev3-2025-10143-38-2026-02-15T09:57:16.499069-05:00,1113304-20490907140,770000.0,PEN,Soles,2025-06-09T00:00:00-05:00
ocds-dgv273-seacev3-1107828,ocds-dgv273-seacev3-1107828-2026-02-15T09:57:06.298301-05:00,1107828-20404553292,576940.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-1107828,ocds-dgv273-seacev3-1107828-2026-02-15T09:57:06.298301-05:00,1107828-20529078961,231593.37,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-1108248,ocds-dgv273-seacev3-1108248-2026-02-14T10:02:49.967282-05:00,1108248-10700713577,162000.0,PEN,Soles,2025-04-22T00:00:00-05:00
ocds-dgv273-seacev3-2025-1307-101,ocds-dgv273-seacev3-2025-1307-101-2026-02-14T10:02:38.740860-05:00,1112089-20520928503,533029.86,PEN,Soles,2025-07-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-2600-16,ocds-dgv273-seacev3-2025-2600-16-2026-02-14T10:02:38.686142-05:00,1112988-10440633868,40832.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-2600-16,ocds-dgv273-seacev3-2025-2600-16-2026-02-14T10:02:38.686142-05:00,1112988-20602836941,68998.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-1108260,ocds-dgv273-seacev3-1108260-2026-02-14T10:02:27.271382-05:00,1108260-20509959766,9908148.48,USD,Dólar Norteamericano,2025-06-16T00:00:00-05:00
ocds-dgv273-seacev3-1108260,ocds-dgv273-seacev3-1108260-2026-02-14T10:02:27.271382-05:00,1108260-20605414410,387540.48,USD,Dólar Norteamericano,2025-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1109906,ocds-dgv273-seacev3-1109906-2026-02-14T10:02:27.255390-05:00,1109906-1671052,3879545.0,PEN,Soles,2025-04-24T00:00:00-05:00
ocds-dgv273-seacev3-1148589,ocds-dgv273-seacev3-1148589-2026-02-14T10:02:16.164805-05:00,1148589-20602951830,2988342.0,PEN,Soles,2025-10-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-103568-9,ocds-dgv273-seacev3-2025-103568-9-2026-02-14T10:02:14.979399-05:00,1107462-20100220700,1273375.0,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-2025-103568-9,ocds-dgv273-seacev3-2025-103568-9-2026-02-14T10:02:14.979399-05:00,1107462-20100287791,1989776.2999999998,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-2025-103568-9,ocds-dgv273-seacev3-2025-103568-9-2026-02-14T10:02:14.979399-05:00,1107462-20602458939,673561.2,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-1160336,ocds-dgv273-seacev3-1160336-2026-02-13T10:05:45.534679-05:00,1160336-20606961261,1887560.0,PEN,Soles,2025-10-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-10403-50,ocds-dgv273-seacev3-2025-10403-50-2026-02-13T10:05:38.943010-05:00,1111411-1681663,180000.0,PEN,Soles,2025-05-30T00:00:00-05:00
ocds-dgv273-seacev3-1113480,ocds-dgv273-seacev3-1113480-2026-02-13T10:05:38.888608-05:00,1113480-10423103553,756000.0,PEN,Soles,2025-04-22T00:00:00-05:00
ocds-dgv273-seacev3-1142075,ocds-dgv273-seacev3-1142075-2026-02-13T10:05:16.131840-05:00,1142075-1710585,1481033.0,PEN,Soles,2025-08-15T00:00:00-05:00
ocds-dgv273-seacev3-1106051,ocds-dgv273-seacev3-1106051-2026-02-13T10:05:15.980463-05:00,1106051-20450700771,12496.0,PEN,Soles,2025-04-15T00:00:00-05:00
ocds-dgv273-seacev3-1106051,ocds-dgv273-seacev3-1106051-2026-02-13T10:05:15.980463-05:00,1106051-20607722766,123920.0,PEN,Soles,2025-04-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-1112-10,ocds-dgv273-seacev3-2025-1112-10-2026-02-13T10:05:03.756339-05:00,1109586-1673204,433533.75,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-1112-10,ocds-dgv273-seacev3-2025-1112-10-2026-02-13T10:05:03.756339-05:00,1109586-20486705711,433533.75,PEN,Soles,2025-09-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-200190-121,ocds-dgv273-seacev3-2025-200190-121-2026-02-12T10:06:38.079787-05:00,1111344-20600414250,104906.49,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-1114139,ocds-dgv273-seacev3-1114139-2026-02-12T10:06:37.927997-05:00,1114139-10432866519,285350.0,PEN,Soles,2025-06-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-200190-77,ocds-dgv273-seacev3-2025-200190-77-2026-02-12T10:06:26.626605-05:00,1111701-20602440517,119016.0,PEN,Soles,2025-05-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-200190-130,ocds-dgv273-seacev3-2025-200190-130-2026-02-12T10:06:26.608534-05:00,1108763-20525526721,352632.06,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-2025-749-92,ocds-dgv273-seacev3-2025-749-92-2026-02-12T10:06:15.613333-05:00,1108632-20608833031,295320.0,PEN,Soles,2025-04-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-37-141,ocds-dgv273-seacev3-2025-37-141-2026-02-12T10:06:15.597549-05:00,1107030-20607536563,1092500.0,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-37-141,ocds-dgv273-seacev3-2025-37-141-2026-02-12T10:06:15.597549-05:00,1107030-20603238029,1140000.0,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-1136214,ocds-dgv273-seacev3-1136214-2026-02-11T10:04:13.604598-05:00,1136214-10463843754,18000.0,PEN,Soles,2025-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1156538,ocds-dgv273-seacev3-1156538-2026-02-11T10:03:54.561110-05:00,1156538-10703293676,18000.0,PEN,Soles,2025-10-01T00:00:00-05:00
ocds-dgv273-seacev3-2025-224-181,ocds-dgv273-seacev3-2025-224-181-2026-02-11T10:03:51.451935-05:00,1108637-1673071,2740625.19,PEN,Soles,2025-05-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-1077-7,ocds-dgv273-seacev3-2025-1077-7-2026-02-11T10:03:51.433011-05:00,1113262-1689985,1013400.0,PEN,Soles,2025-06-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-1077-7,ocds-dgv273-seacev3-2025-1077-7-2026-02-11T10:03:51.433011-05:00,1113262-20600989040,1021507.2,PEN,Soles,2025-06-10T00:00:00-05:00
ocds-dgv273-seacev3-1110045,ocds-dgv273-seacev3-1110045-2026-02-11T10:03:51.418325-05:00,1110045-20568976151,218990.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1060-26,ocds-dgv273-seacev3-2025-1060-26-2026-02-11T10:03:51.399490-05:00,1108090-20609368544,180000.0,PEN,Soles,2025-07-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-1307-76,ocds-dgv273-seacev3-2025-1307-76-2026-02-11T10:03:51.325463-05:00,1107006-20600319613,1026325.08,PEN,Soles,2025-06-09T00:00:00-05:00
ocds-dgv273-seacev3-1181413,ocds-dgv273-seacev3-1181413-2026-02-11T10:03:43.117621-05:00,1181413-20605712241,1526400.0,PEN,Soles,2026-01-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-10590-22,ocds-dgv273-seacev3-2025-10590-22-2026-02-11T10:03:40.280538-05:00,1114286-20600445937,1454541.52,PEN,Soles,2025-06-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1972-33,ocds-dgv273-seacev3-2025-1972-33-2026-02-08T10:00:09.670722-05:00,1104599-1666420,3480000.0,PEN,Soles,2025-04-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-1236-10,ocds-dgv273-seacev3-2025-1236-10-2026-02-08T09:59:58.758888-05:00,1106426-1668499,59441.08,PEN,Soles,2025-04-22T00:00:00-05:00
ocds-dgv273-seacev3-1157138,ocds-dgv273-seacev3-1157138-2026-02-07T10:00:13.871088-05:00,1157138-1749707,1026602.4,PEN,Soles,2025-12-11T00:00:00-05:00
ocds-dgv273-seacev3-1126777,ocds-dgv273-seacev3-1126777-2026-02-07T10:00:13.334728-05:00,1126777-20611548878,2734236.4,PEN,Soles,2025-06-26T00:00:00-05:00
ocds-dgv273-seacev3-1126777,ocds-dgv273-seacev3-1126777-2026-02-07T10:00:13.334728-05:00,1126777-20523108493,2360000.0,PEN,Soles,2025-06-26T00:00:00-05:00
ocds-dgv273-seacev3-1124440,ocds-dgv273-seacev3-1124440-2026-02-07T10:00:13.123367-05:00,1124440-1694026,13104163.08,PEN,Soles,2025-06-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-2525-23,ocds-dgv273-seacev3-2025-2525-23-2026-02-07T10:00:01.851673-05:00,1111510-20552768974,121000.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-1117290,ocds-dgv273-seacev3-1117290-2026-02-07T10:00:01.744802-05:00,1117290-10722199427,36000.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-40-127,ocds-dgv273-seacev3-2025-40-127-2026-02-06T10:03:12.344183-05:00,1106145-10215237244,128000.0,PEN,Soles,2025-04-25T00:00:00-05:00
ocds-dgv273-seacev3-1158285,ocds-dgv273-seacev3-1158285-2026-02-05T10:03:39.562485-05:00,1158285-20421780472,1075570.0,PEN,Soles,2025-11-06T00:00:00-05:00
ocds-dgv273-seacev3-1143692,ocds-dgv273-seacev3-1143692-2026-02-05T10:03:36.734693-05:00,1143692-20100028698,5490323.62,PEN,Soles,2025-09-11T00:00:00-05:00
ocds-dgv273-seacev3-1143692,ocds-dgv273-seacev3-1143692-2026-02-05T10:03:36.734693-05:00,1143692-20518498682,687900.0,PEN,Soles,2025-09-11T00:00:00-05:00
ocds-dgv273-seacev3-1143692,ocds-dgv273-seacev3-1143692-2026-02-05T10:03:36.734693-05:00,1143692-20601321875,719200.0,PEN,Soles,2025-09-11T00:00:00-05:00
ocds-dgv273-seacev3-1143692,ocds-dgv273-seacev3-1143692-2026-02-05T10:03:36.734693-05:00,1143692-20612103624,267500.0,PEN,Soles,2025-09-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-45-270,ocds-dgv273-seacev3-2025-45-270-2026-02-05T10:03:25.192898-05:00,1114642-20609249162,368000.0,PEN,Soles,2025-05-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-1834-22,ocds-dgv273-seacev3-2025-1834-22-2026-02-04T10:04:10.689888-05:00,1112606-1690649,3265467.31,PEN,Soles,2025-06-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1890-2,ocds-dgv273-seacev3-2025-1890-2-2026-02-04T10:04:10.561380-05:00,1102779-20611582537,533555.0,PEN,Soles,2025-04-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-1890-38,ocds-dgv273-seacev3-2025-1890-38-2026-02-04T10:03:59.409142-05:00,1114977-1688534,884000.0,PEN,Soles,2025-05-29T00:00:00-05:00
ocds-dgv273-seacev3-1130013,ocds-dgv273-seacev3-1130013-2026-02-04T10:03:59.381444-05:00,1130013-20600720440,1263687.5,PEN,Soles,2025-07-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-36-10,ocds-dgv273-seacev3-2025-36-10-2026-02-04T10:03:48.855321-05:00,1096907-20612231801,78425.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1995-50,ocds-dgv273-seacev3-2025-1995-50-2026-02-04T10:03:48.802962-05:00,1107687-20552075341,449500.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-1168831,ocds-dgv273-seacev3-1168831-2026-02-01T09:56:11.987030-05:00,1168831-20155108038,840000.0,PEN,Soles,2025-12-12T00:00:00-05:00
ocds-dgv273-seacev3-1117336,ocds-dgv273-seacev3-1117336-2026-02-01T09:56:11.715520-05:00,1117336-1685477,66292380.26,PEN,Soles,2025-05-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-2000-73,ocds-dgv273-seacev3-2025-2000-73-2026-02-01T09:56:11.669005-05:00,1111055-20526499868,479980.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-1972-34,ocds-dgv273-seacev3-2025-1972-34-2026-02-01T09:56:03.442507-05:00,1106593-1698091,1087000.0,PEN,Soles,2025-07-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-2543-1540,ocds-dgv273-seacev3-2025-2543-1540-2026-02-01T09:56:03.411756-05:00,1108570-20601159091,352683.12,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-2025-2543-5,ocds-dgv273-seacev3-2025-2543-5-2026-02-01T09:56:03.358948-05:00,1112681-20568780095,76800.0,PEN,Soles,2025-11-10T00:00:00-05:00
ocds-dgv273-seacev3-1114375,ocds-dgv273-seacev3-1114375-2026-02-01T09:56:03.326266-05:00,1114375-1676983,400000.0,PEN,Soles,2025-05-14T00:00:00-05:00
ocds-dgv273-seacev3-1163507,ocds-dgv273-seacev3-1163507-2026-02-01T09:56:00.289622-05:00,1163507-20611118300,533354.0,PEN,Soles,2025-11-28T00:00:00-05:00
ocds-dgv273-seacev3-1106747,ocds-dgv273-seacev3-1106747-2026-02-01T09:55:53.519796-05:00,1106747-20513710381,5549205.8,PEN,Soles,2025-04-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-2543-1380,ocds-dgv273-seacev3-2025-2543-1380-2026-02-01T09:55:53.500326-05:00,1110202-20100177341,1653120.0,PEN,Soles,2025-10-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-2543-1380,ocds-dgv273-seacev3-2025-2543-1380-2026-02-01T09:55:53.500326-05:00,1110202-20458379395,626491.4,PEN,Soles,2025-10-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-747-48,ocds-dgv273-seacev3-2025-747-48-2026-02-01T09:55:53.482626-05:00,1105768-1681086,2655250.2,PEN,Soles,2025-05-21T00:00:00-05:00
ocds-dgv273-seacev3-1104223,ocds-dgv273-seacev3-1104223-2026-02-01T09:55:53.467508-05:00,1104223-20602650007,514647.5,PEN,Soles,2025-04-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-1580-6,ocds-dgv273-seacev3-2025-1580-6-2026-01-31T09:59:44.034814-05:00,1109926-20606863935,385950.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-421-44,ocds-dgv273-seacev3-2025-421-44-2026-01-31T09:59:34.574727-05:00,1112762-1678919,2499984.63,PEN,Soles,2025-05-22T00:00:00-05:00
ocds-dgv273-seacev3-1108953,ocds-dgv273-seacev3-1108953-2026-01-31T09:59:24.262514-05:00,1108953-1671134,21817000.0,PEN,Soles,2025-04-22T00:00:00-05:00
ocds-dgv273-seacev3-1134811,ocds-dgv273-seacev3-1134811-2026-01-31T09:59:24.102612-05:00,1134811-1706686,5037204.15,PEN,Soles,2025-08-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-1507-7,ocds-dgv273-seacev3-2025-1507-7-2026-01-30T10:02:35.898408-05:00,1112297-20541181556,613054.42,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-26-19,ocds-dgv273-seacev3-2025-26-19-2026-01-30T10:02:35.788513-05:00,1114056-20602352910,2339497.92,PEN,Soles,2025-06-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-1507-6,ocds-dgv273-seacev3-2025-1507-6-2026-01-30T10:02:25.066508-05:00,1112254-20541181556,747735.54,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-200018-26,ocds-dgv273-seacev3-2025-200018-26-2026-01-30T10:02:14.123257-05:00,1106330-20601649579,196480.0,PEN,Soles,2025-04-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-200018-26,ocds-dgv273-seacev3-2025-200018-26-2026-01-30T10:02:14.123257-05:00,1106330-20489509149,184829.76,PEN,Soles,2025-06-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-2543-1407,ocds-dgv273-seacev3-2025-2543-1407-2026-01-29T10:02:19.385512-05:00,1108032-20608675028,146700.0,PEN,Soles,2025-06-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-2543-1407,ocds-dgv273-seacev3-2025-2543-1407-2026-01-29T10:02:19.385512-05:00,1108032-20504312403,472700.0,PEN,Soles,2025-06-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1285-8,ocds-dgv273-seacev3-2025-1285-8-2026-01-29T10:02:10.202321-05:00,1110739-20538403378,460605.6,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-1185184,ocds-dgv273-seacev3-1185184-2026-01-29T10:02:04.380151-05:00,1185184-1761759,20839000.0,PEN,Soles,2026-01-23T00:00:00-05:00
ocds-dgv273-seacev3-1158000,ocds-dgv273-seacev3-1158000-2026-01-29T10:02:03.168448-05:00,1158000-20403341496,12487500.0,PEN,Soles,2025-10-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-12-7,ocds-dgv273-seacev3-2025-12-7-2026-01-29T10:01:48.570162-05:00,1112908-20467534026,758183.04,PEN,Soles,2025-07-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-2543-1083,ocds-dgv273-seacev3-2025-2543-1083-2026-01-28T10:02:48.049861-05:00,1106484-1736018,700000.0,PEN,Soles,2025-11-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-219-6,ocds-dgv273-seacev3-2025-219-6-2026-01-28T10:02:28.095569-05:00,1109055-1680726,1140946.59,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-1909-69,ocds-dgv273-seacev3-2025-1909-69-2026-01-28T10:02:28.057379-05:00,1113090-1677445,532062.84,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-2025-1909-69,ocds-dgv273-seacev3-2025-1909-69-2026-01-28T10:02:28.057379-05:00,1113090-20319190962,532062.84,PEN,Soles,2025-09-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-742-112,ocds-dgv273-seacev3-2025-742-112-2026-01-25T09:55:34.917171-05:00,1108829-20606955511,395000.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-1168268,ocds-dgv273-seacev3-1168268-2026-01-25T09:55:31.886835-05:00,1168268-1740633,1972450.0,PEN,Soles,2025-11-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-742-110,ocds-dgv273-seacev3-2025-742-110-2026-01-25T09:55:24.514458-05:00,1108941-20606955511,620800.0,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-1111427,ocds-dgv273-seacev3-1111427-2026-01-25T09:55:24.496175-05:00,1111427-1680564,1919733.17,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-10367-17,ocds-dgv273-seacev3-2025-10367-17-2026-01-25T09:55:24.480354-05:00,1106911-20601148235,616400.0,PEN,Soles,2025-04-25T20:53:06-05:00
ocds-dgv273-seacev3-1128110,ocds-dgv273-seacev3-1128110-2026-01-24T10:03:39.858983-05:00,1128110-1704658,24733046.94,PEN,Soles,2025-07-31T00:00:00-05:00
ocds-dgv273-seacev3-2025-278-38,ocds-dgv273-seacev3-2025-278-38-2026-01-24T10:03:18.321948-05:00,1112938-10328119515,61638.6,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-200020-31,ocds-dgv273-seacev3-2025-200020-31-2026-01-24T10:03:18.281451-05:00,1110422-20605876774,86000.0,PEN,Soles,2025-04-30T00:00:00-05:00
